task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV-F1-DADOS-06_Caazapa-General_Higinio_Morinigo,coleta_fontes_distrito,distrito,06_Caazapa,General_Higinio_Morinigo,Departamentos/06_Caazapa/General_Higinio_Morinigo,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-06_Caazapa-Maciel,coleta_fontes_distrito,distrito,06_Caazapa,Maciel,Departamentos/06_Caazapa/Maciel,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-06_Caazapa-San_Juan_Nepomuceno,coleta_fontes_distrito,distrito,06_Caazapa,San_Juan_Nepomuceno,Departamentos/06_Caazapa/San_Juan_Nepomuceno,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-06_Caazapa-Tavarai,coleta_fontes_distrito,distrito,06_Caazapa,Tavarai,Departamentos/06_Caazapa/Tavarai,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-06_Caazapa-Yuty,coleta_fontes_distrito,distrito,06_Caazapa,Yuty,Departamentos/06_Caazapa/Yuty,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Alto_Vera,coleta_fontes_distrito,distrito,07_Itapua,Alto_Vera,Departamentos/07_Itapua/Alto_Vera,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Bella_Vista,coleta_fontes_distrito,distrito,07_Itapua,Bella_Vista,Departamentos/07_Itapua/Bella_Vista,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Cambreta,coleta_fontes_distrito,distrito,07_Itapua,Cambreta,Departamentos/07_Itapua/Cambreta,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Capitan_Meza,coleta_fontes_distrito,distrito,07_Itapua,Capitan_Meza,Departamentos/07_Itapua/Capitan_Meza,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Capitan_Miranda,coleta_fontes_distrito,distrito,07_Itapua,Capitan_Miranda,Departamentos/07_Itapua/Capitan_Miranda,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Carlos_Antonio_Lopez,coleta_fontes_distrito,distrito,07_Itapua,Carlos_Antonio_Lopez,Departamentos/07_Itapua/Carlos_Antonio_Lopez,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Carmen_del_Parana,coleta_fontes_distrito,distrito,07_Itapua,Carmen_del_Parana,Departamentos/07_Itapua/Carmen_del_Parana,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Coronel_Bogado,coleta_fontes_distrito,distrito,07_Itapua,Coronel_Bogado,Departamentos/07_Itapua/Coronel_Bogado,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Edelira,coleta_fontes_distrito,distrito,07_Itapua,Edelira,Departamentos/07_Itapua/Edelira,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Encarnacion,coleta_fontes_distrito,distrito,07_Itapua,Encarnacion,Departamentos/07_Itapua/Encarnacion,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Fram,coleta_fontes_distrito,distrito,07_Itapua,Fram,Departamentos/07_Itapua/Fram,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-General_Artigas,coleta_fontes_distrito,distrito,07_Itapua,General_Artigas,Departamentos/07_Itapua/General_Artigas,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-General_Delgado,coleta_fontes_distrito,distrito,07_Itapua,General_Delgado,Departamentos/07_Itapua/General_Delgado,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Hohenau,coleta_fontes_distrito,distrito,07_Itapua,Hohenau,Departamentos/07_Itapua/Hohenau,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Itapua_Poty,coleta_fontes_distrito,distrito,07_Itapua,Itapua_Poty,Departamentos/07_Itapua/Itapua_Poty,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Jesus,coleta_fontes_distrito,distrito,07_Itapua,Jesus,Departamentos/07_Itapua/Jesus,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Jose_Leandro_Oviedo,coleta_fontes_distrito,distrito,07_Itapua,Jose_Leandro_Oviedo,Departamentos/07_Itapua/Jose_Leandro_Oviedo,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-La_Paz,coleta_fontes_distrito,distrito,07_Itapua,La_Paz,Departamentos/07_Itapua/La_Paz,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Mayor_Otano,coleta_fontes_distrito,distrito,07_Itapua,Mayor_Otano,Departamentos/07_Itapua/Mayor_Otano,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Natalio,coleta_fontes_distrito,distrito,07_Itapua,Natalio,Departamentos/07_Itapua/Natalio,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Nueva_Alborada,coleta_fontes_distrito,distrito,07_Itapua,Nueva_Alborada,Departamentos/07_Itapua/Nueva_Alborada,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Obligado,coleta_fontes_distrito,distrito,07_Itapua,Obligado,Departamentos/07_Itapua/Obligado,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Pirapo,coleta_fontes_distrito,distrito,07_Itapua,Pirapo,Departamentos/07_Itapua/Pirapo,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-San_Cosme_y_Damian,coleta_fontes_distrito,distrito,07_Itapua,San_Cosme_y_Damian,Departamentos/07_Itapua/San_Cosme_y_Damian,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-San_Juan_del_Parana,coleta_fontes_distrito,distrito,07_Itapua,San_Juan_del_Parana,Departamentos/07_Itapua/San_Juan_del_Parana,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-San_Pedro_del_Parana,coleta_fontes_distrito,distrito,07_Itapua,San_Pedro_del_Parana,Departamentos/07_Itapua/San_Pedro_del_Parana,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-San_Rafael_del_Parana,coleta_fontes_distrito,distrito,07_Itapua,San_Rafael_del_Parana,Departamentos/07_Itapua/San_Rafael_del_Parana,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Tomas_Romero_Pereira,coleta_fontes_distrito,distrito,07_Itapua,Tomas_Romero_Pereira,Departamentos/07_Itapua/Tomas_Romero_Pereira,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Trinidad,coleta_fontes_distrito,distrito,07_Itapua,Trinidad,Departamentos/07_Itapua/Trinidad,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-07_Itapua-Yatytay,coleta_fontes_distrito,distrito,07_Itapua,Yatytay,Departamentos/07_Itapua/Yatytay,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-08_Misiones-Ayolas,coleta_fontes_distrito,distrito,08_Misiones,Ayolas,Departamentos/08_Misiones/Ayolas,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-08_Misiones-San_Ignacio,coleta_fontes_distrito,distrito,08_Misiones,San_Ignacio,Departamentos/08_Misiones/San_Ignacio,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-08_Misiones-San_Juan_Bautista,coleta_fontes_distrito,distrito,08_Misiones,San_Juan_Bautista,Departamentos/08_Misiones/San_Juan_Bautista,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-08_Misiones-San_Miguel,coleta_fontes_distrito,distrito,08_Misiones,San_Miguel,Departamentos/08_Misiones/San_Miguel,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-08_Misiones-San_Patricio,coleta_fontes_distrito,distrito,08_Misiones,San_Patricio,Departamentos/08_Misiones/San_Patricio,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-08_Misiones-Santa_Maria,coleta_fontes_distrito,distrito,08_Misiones,Santa_Maria,Departamentos/08_Misiones/Santa_Maria,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-08_Misiones-Santa_Rosa,coleta_fontes_distrito,distrito,08_Misiones,Santa_Rosa,Departamentos/08_Misiones/Santa_Rosa,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-08_Misiones-Santiago,coleta_fontes_distrito,distrito,08_Misiones,Santiago,Departamentos/08_Misiones/Santiago,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-08_Misiones-Villa_Florida,coleta_fontes_distrito,distrito,08_Misiones,Villa_Florida,Departamentos/08_Misiones/Villa_Florida,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-08_Misiones-Yabebyry,coleta_fontes_distrito,distrito,08_Misiones,Yabebyry,Departamentos/08_Misiones/Yabebyry,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Acahay,coleta_fontes_distrito,distrito,09_Paraguari,Acahay,Departamentos/09_Paraguari/Acahay,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Caapucu,coleta_fontes_distrito,distrito,09_Paraguari,Caapucu,Departamentos/09_Paraguari/Caapucu,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Caballero,coleta_fontes_distrito,distrito,09_Paraguari,Caballero,Departamentos/09_Paraguari/Caballero,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Carapegua,coleta_fontes_distrito,distrito,09_Paraguari,Carapegua,Departamentos/09_Paraguari/Carapegua,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Escobar,coleta_fontes_distrito,distrito,09_Paraguari,Escobar,Departamentos/09_Paraguari/Escobar,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-General_Bernardino_Caballero,coleta_fontes_distrito,distrito,09_Paraguari,General_Bernardino_Caballero,Departamentos/09_Paraguari/General_Bernardino_Caballero,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-La_Colmena,coleta_fontes_distrito,distrito,09_Paraguari,La_Colmena,Departamentos/09_Paraguari/La_Colmena,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Mbuyapey,coleta_fontes_distrito,distrito,09_Paraguari,Mbuyapey,Departamentos/09_Paraguari/Mbuyapey,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Paraguari,coleta_fontes_distrito,distrito,09_Paraguari,Paraguari,Departamentos/09_Paraguari/Paraguari,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Pirayu,coleta_fontes_distrito,distrito,09_Paraguari,Pirayu,Departamentos/09_Paraguari/Pirayu,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Quiindy,coleta_fontes_distrito,distrito,09_Paraguari,Quiindy,Departamentos/09_Paraguari/Quiindy,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Quyquyho,coleta_fontes_distrito,distrito,09_Paraguari,Quyquyho,Departamentos/09_Paraguari/Quyquyho,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-San_Roque_Gonzalez,coleta_fontes_distrito,distrito,09_Paraguari,San_Roque_Gonzalez,Departamentos/09_Paraguari/San_Roque_Gonzalez,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Sapucai,coleta_fontes_distrito,distrito,09_Paraguari,Sapucai,Departamentos/09_Paraguari/Sapucai,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Tebicuary_mi,coleta_fontes_distrito,distrito,09_Paraguari,Tebicuary_mi,Departamentos/09_Paraguari/Tebicuary_mi,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Yaguarun,coleta_fontes_distrito,distrito,09_Paraguari,Yaguarun,Departamentos/09_Paraguari/Yaguarun,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Ybycui,coleta_fontes_distrito,distrito,09_Paraguari,Ybycui,Departamentos/09_Paraguari/Ybycui,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-09_Paraguari-Ybytimi,coleta_fontes_distrito,distrito,09_Paraguari,Ybytimi,Departamentos/09_Paraguari/Ybytimi,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Ciudad_del_Este,coleta_fontes_distrito,distrito,10_Alto_Parana,Ciudad_del_Este,Departamentos/10_Alto_Parana/Ciudad_del_Este,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Doctor_Raul_Pena,coleta_fontes_distrito,distrito,10_Alto_Parana,Doctor_Raul_Pena,Departamentos/10_Alto_Parana/Doctor_Raul_Pena,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Domingo_Martinez_de_Irala,coleta_fontes_distrito,distrito,10_Alto_Parana,Domingo_Martinez_de_Irala,Departamentos/10_Alto_Parana/Domingo_Martinez_de_Irala,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Hernandarias,coleta_fontes_distrito,distrito,10_Alto_Parana,Hernandarias,Departamentos/10_Alto_Parana/Hernandarias,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Iruna,coleta_fontes_distrito,distrito,10_Alto_Parana,Iruna,Departamentos/10_Alto_Parana/Iruna,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Itakyry,coleta_fontes_distrito,distrito,10_Alto_Parana,Itakyry,Departamentos/10_Alto_Parana/Itakyry,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Juan_Emilio_OLeary,coleta_fontes_distrito,distrito,10_Alto_Parana,Juan_Emilio_OLeary,Departamentos/10_Alto_Parana/Juan_Emilio_OLeary,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Juan_Leon_Mallorquin,coleta_fontes_distrito,distrito,10_Alto_Parana,Juan_Leon_Mallorquin,Departamentos/10_Alto_Parana/Juan_Leon_Mallorquin,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Los_Cedrales,coleta_fontes_distrito,distrito,10_Alto_Parana,Los_Cedrales,Departamentos/10_Alto_Parana/Los_Cedrales,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Mbaracayu,coleta_fontes_distrito,distrito,10_Alto_Parana,Mbaracayu,Departamentos/10_Alto_Parana/Mbaracayu,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Minga_Guazu,coleta_fontes_distrito,distrito,10_Alto_Parana,Minga_Guazu,Departamentos/10_Alto_Parana/Minga_Guazu,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Minga_Pora,coleta_fontes_distrito,distrito,10_Alto_Parana,Minga_Pora,Departamentos/10_Alto_Parana/Minga_Pora,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Nacunday,coleta_fontes_distrito,distrito,10_Alto_Parana,Nacunday,Departamentos/10_Alto_Parana/Nacunday,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
LIV-F1-DADOS-10_Alto_Parana-Naranjal,coleta_fontes_distrito,distrito,10_Alto_Parana,Naranjal,Departamentos/10_Alto_Parana/Naranjal,,done,P1,agente_pesquisa,Consolidar dados específicos por distrito com fonte oficial+data da fonte+data de acesso
