task_id,wave,phase,department,district,path,depends_on,status,priority,definition_of_done
W2-GSS-01_Concepcion-Sargento_Jose_Felix_Lopez,onda2,gss_calibrado,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,W1-QA-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-01_Concepcion-Sargento_Jose_Felix_Lopez,onda2,sensibilidade_gss,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,W2-GSS-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P2,Análise de sensibilidade registrada
W2-QA-01_Concepcion-Sargento_Jose_Felix_Lopez,onda2,qa_quantitativo,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,W2-SENS-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-01_Concepcion-Sargento_Jose_Felix_Lopez,onda3,midia_especifica,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,W2-QA-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-01_Concepcion-Sargento_Jose_Felix_Lopez,onda3,redacao_final_local,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,W3-MIDIA-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P2,Texto final local coerente e publicável
W3-QA-01_Concepcion-Sargento_Jose_Felix_Lopez,onda3,qa_publicacao_local,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,W3-REDACAO-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P1,Checklist local de publicação aprovado
W1-FATOS-01_Concepcion-Yby_Yau,onda1,base_factual,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-01_Concepcion-Yby_Yau,onda1,indicadores_minimos,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,W1-FATOS-01_Concepcion-Yby_Yau,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-01_Concepcion-Yby_Yau,onda1,qa_factual,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,W1-INDIC-01_Concepcion-Yby_Yau,done,P1,Checklist Onda 1 aprovado
W2-GSS-01_Concepcion-Yby_Yau,onda2,gss_calibrado,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,W1-QA-01_Concepcion-Yby_Yau,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-01_Concepcion-Yby_Yau,onda2,sensibilidade_gss,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,W2-GSS-01_Concepcion-Yby_Yau,done,P2,Análise de sensibilidade registrada
W2-QA-01_Concepcion-Yby_Yau,onda2,qa_quantitativo,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,W2-SENS-01_Concepcion-Yby_Yau,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-01_Concepcion-Yby_Yau,onda3,midia_especifica,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,W2-QA-01_Concepcion-Yby_Yau,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-01_Concepcion-Yby_Yau,onda3,redacao_final_local,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,W3-MIDIA-01_Concepcion-Yby_Yau,done,P2,Texto final local coerente e publicável
W3-QA-01_Concepcion-Yby_Yau,onda3,qa_publicacao_local,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,W3-REDACAO-01_Concepcion-Yby_Yau,done,P1,Checklist local de publicação aprovado
W1-FATOS-02_San_Pedro-25_de_Diciembre,onda1,base_factual,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-02_San_Pedro-25_de_Diciembre,onda1,indicadores_minimos,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,W1-FATOS-02_San_Pedro-25_de_Diciembre,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-02_San_Pedro-25_de_Diciembre,onda1,qa_factual,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,W1-INDIC-02_San_Pedro-25_de_Diciembre,done,P1,Checklist Onda 1 aprovado
W2-GSS-02_San_Pedro-25_de_Diciembre,onda2,gss_calibrado,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,W1-QA-02_San_Pedro-25_de_Diciembre,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-02_San_Pedro-25_de_Diciembre,onda2,sensibilidade_gss,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,W2-GSS-02_San_Pedro-25_de_Diciembre,done,P2,Análise de sensibilidade registrada
W2-QA-02_San_Pedro-25_de_Diciembre,onda2,qa_quantitativo,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,W2-SENS-02_San_Pedro-25_de_Diciembre,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-02_San_Pedro-25_de_Diciembre,onda3,midia_especifica,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,W2-QA-02_San_Pedro-25_de_Diciembre,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-02_San_Pedro-25_de_Diciembre,onda3,redacao_final_local,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,W3-MIDIA-02_San_Pedro-25_de_Diciembre,done,P2,Texto final local coerente e publicável
W3-QA-02_San_Pedro-25_de_Diciembre,onda3,qa_publicacao_local,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,W3-REDACAO-02_San_Pedro-25_de_Diciembre,done,P1,Checklist local de publicação aprovado
W1-FATOS-02_San_Pedro-Antequera,onda1,base_factual,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-02_San_Pedro-Antequera,onda1,indicadores_minimos,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,W1-FATOS-02_San_Pedro-Antequera,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-02_San_Pedro-Antequera,onda1,qa_factual,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,W1-INDIC-02_San_Pedro-Antequera,done,P1,Checklist Onda 1 aprovado
W2-GSS-02_San_Pedro-Antequera,onda2,gss_calibrado,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,W1-QA-02_San_Pedro-Antequera,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-02_San_Pedro-Antequera,onda2,sensibilidade_gss,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,W2-GSS-02_San_Pedro-Antequera,done,P2,Análise de sensibilidade registrada
W2-QA-02_San_Pedro-Antequera,onda2,qa_quantitativo,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,W2-SENS-02_San_Pedro-Antequera,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-02_San_Pedro-Antequera,onda3,midia_especifica,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,W2-QA-02_San_Pedro-Antequera,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-02_San_Pedro-Antequera,onda3,redacao_final_local,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,W3-MIDIA-02_San_Pedro-Antequera,done,P2,Texto final local coerente e publicável
W3-QA-02_San_Pedro-Antequera,onda3,qa_publicacao_local,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,W3-REDACAO-02_San_Pedro-Antequera,done,P1,Checklist local de publicação aprovado
W1-FATOS-02_San_Pedro-Capiibary,onda1,base_factual,02_San_Pedro,Capiibary,Departamentos/02_San_Pedro/Capiibary,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-02_San_Pedro-Capiibary,onda1,indicadores_minimos,02_San_Pedro,Capiibary,Departamentos/02_San_Pedro/Capiibary,W1-FATOS-02_San_Pedro-Capiibary,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-02_San_Pedro-Capiibary,onda1,qa_factual,02_San_Pedro,Capiibary,Departamentos/02_San_Pedro/Capiibary,W1-INDIC-02_San_Pedro-Capiibary,done,P1,Checklist Onda 1 aprovado
W2-GSS-02_San_Pedro-Capiibary,onda2,gss_calibrado,02_San_Pedro,Capiibary,Departamentos/02_San_Pedro/Capiibary,W1-QA-02_San_Pedro-Capiibary,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-02_San_Pedro-Capiibary,onda2,sensibilidade_gss,02_San_Pedro,Capiibary,Departamentos/02_San_Pedro/Capiibary,W2-GSS-02_San_Pedro-Capiibary,done,P2,Análise de sensibilidade registrada
W2-QA-02_San_Pedro-Capiibary,onda2,qa_quantitativo,02_San_Pedro,Capiibary,Departamentos/02_San_Pedro/Capiibary,W2-SENS-02_San_Pedro-Capiibary,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-02_San_Pedro-Capiibary,onda3,midia_especifica,02_San_Pedro,Capiibary,Departamentos/02_San_Pedro/Capiibary,W2-QA-02_San_Pedro-Capiibary,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-02_San_Pedro-Capiibary,onda3,redacao_final_local,02_San_Pedro,Capiibary,Departamentos/02_San_Pedro/Capiibary,W3-MIDIA-02_San_Pedro-Capiibary,done,P2,Texto final local coerente e publicável
W3-QA-02_San_Pedro-Capiibary,onda3,qa_publicacao_local,02_San_Pedro,Capiibary,Departamentos/02_San_Pedro/Capiibary,W3-REDACAO-02_San_Pedro-Capiibary,done,P1,Checklist local de publicação aprovado
W1-FATOS-02_San_Pedro-Chore,onda1,base_factual,02_San_Pedro,Chore,Departamentos/02_San_Pedro/Chore,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-02_San_Pedro-Chore,onda1,indicadores_minimos,02_San_Pedro,Chore,Departamentos/02_San_Pedro/Chore,W1-FATOS-02_San_Pedro-Chore,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-02_San_Pedro-Chore,onda1,qa_factual,02_San_Pedro,Chore,Departamentos/02_San_Pedro/Chore,W1-INDIC-02_San_Pedro-Chore,done,P1,Checklist Onda 1 aprovado
W2-GSS-02_San_Pedro-Chore,onda2,gss_calibrado,02_San_Pedro,Chore,Departamentos/02_San_Pedro/Chore,W1-QA-02_San_Pedro-Chore,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-02_San_Pedro-Chore,onda2,sensibilidade_gss,02_San_Pedro,Chore,Departamentos/02_San_Pedro/Chore,W2-GSS-02_San_Pedro-Chore,done,P2,Análise de sensibilidade registrada
W2-QA-02_San_Pedro-Chore,onda2,qa_quantitativo,02_San_Pedro,Chore,Departamentos/02_San_Pedro/Chore,W2-SENS-02_San_Pedro-Chore,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-02_San_Pedro-Chore,onda3,midia_especifica,02_San_Pedro,Chore,Departamentos/02_San_Pedro/Chore,W2-QA-02_San_Pedro-Chore,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-02_San_Pedro-Chore,onda3,redacao_final_local,02_San_Pedro,Chore,Departamentos/02_San_Pedro/Chore,W3-MIDIA-02_San_Pedro-Chore,done,P2,Texto final local coerente e publicável
W3-QA-02_San_Pedro-Chore,onda3,qa_publicacao_local,02_San_Pedro,Chore,Departamentos/02_San_Pedro/Chore,W3-REDACAO-02_San_Pedro-Chore,done,P1,Checklist local de publicação aprovado
W1-FATOS-02_San_Pedro-General_Elizardo_Aquino,onda1,base_factual,02_San_Pedro,General_Elizardo_Aquino,Departamentos/02_San_Pedro/General_Elizardo_Aquino,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-02_San_Pedro-General_Elizardo_Aquino,onda1,indicadores_minimos,02_San_Pedro,General_Elizardo_Aquino,Departamentos/02_San_Pedro/General_Elizardo_Aquino,W1-FATOS-02_San_Pedro-General_Elizardo_Aquino,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-02_San_Pedro-General_Elizardo_Aquino,onda1,qa_factual,02_San_Pedro,General_Elizardo_Aquino,Departamentos/02_San_Pedro/General_Elizardo_Aquino,W1-INDIC-02_San_Pedro-General_Elizardo_Aquino,done,P1,Checklist Onda 1 aprovado
W2-GSS-02_San_Pedro-General_Elizardo_Aquino,onda2,gss_calibrado,02_San_Pedro,General_Elizardo_Aquino,Departamentos/02_San_Pedro/General_Elizardo_Aquino,W1-QA-02_San_Pedro-General_Elizardo_Aquino,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-02_San_Pedro-General_Elizardo_Aquino,onda2,sensibilidade_gss,02_San_Pedro,General_Elizardo_Aquino,Departamentos/02_San_Pedro/General_Elizardo_Aquino,W2-GSS-02_San_Pedro-General_Elizardo_Aquino,done,P2,Análise de sensibilidade registrada
W2-QA-02_San_Pedro-General_Elizardo_Aquino,onda2,qa_quantitativo,02_San_Pedro,General_Elizardo_Aquino,Departamentos/02_San_Pedro/General_Elizardo_Aquino,W2-SENS-02_San_Pedro-General_Elizardo_Aquino,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-02_San_Pedro-General_Elizardo_Aquino,onda3,midia_especifica,02_San_Pedro,General_Elizardo_Aquino,Departamentos/02_San_Pedro/General_Elizardo_Aquino,W2-QA-02_San_Pedro-General_Elizardo_Aquino,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-02_San_Pedro-General_Elizardo_Aquino,onda3,redacao_final_local,02_San_Pedro,General_Elizardo_Aquino,Departamentos/02_San_Pedro/General_Elizardo_Aquino,W3-MIDIA-02_San_Pedro-General_Elizardo_Aquino,done,P2,Texto final local coerente e publicável
W3-QA-02_San_Pedro-General_Elizardo_Aquino,onda3,qa_publicacao_local,02_San_Pedro,General_Elizardo_Aquino,Departamentos/02_San_Pedro/General_Elizardo_Aquino,W3-REDACAO-02_San_Pedro-General_Elizardo_Aquino,done,P1,Checklist local de publicação aprovado
W1-FATOS-02_San_Pedro-General_Resquin,onda1,base_factual,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-02_San_Pedro-General_Resquin,onda1,indicadores_minimos,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,W1-FATOS-02_San_Pedro-General_Resquin,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-02_San_Pedro-General_Resquin,onda1,qa_factual,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,W1-INDIC-02_San_Pedro-General_Resquin,done,P1,Checklist Onda 1 aprovado
W2-GSS-02_San_Pedro-General_Resquin,onda2,gss_calibrado,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,W1-QA-02_San_Pedro-General_Resquin,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-02_San_Pedro-General_Resquin,onda2,sensibilidade_gss,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,W2-GSS-02_San_Pedro-General_Resquin,done,P2,Análise de sensibilidade registrada
W2-QA-02_San_Pedro-General_Resquin,onda2,qa_quantitativo,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,W2-SENS-02_San_Pedro-General_Resquin,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-02_San_Pedro-General_Resquin,onda3,midia_especifica,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,W2-QA-02_San_Pedro-General_Resquin,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-02_San_Pedro-General_Resquin,onda3,redacao_final_local,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,W3-MIDIA-02_San_Pedro-General_Resquin,done,P2,Texto final local coerente e publicável
W3-QA-02_San_Pedro-General_Resquin,onda3,qa_publicacao_local,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,W3-REDACAO-02_San_Pedro-General_Resquin,done,P1,Checklist local de publicação aprovado
W1-FATOS-02_San_Pedro-Guayaibi,onda1,base_factual,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-02_San_Pedro-Guayaibi,onda1,indicadores_minimos,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,W1-FATOS-02_San_Pedro-Guayaibi,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-02_San_Pedro-Guayaibi,onda1,qa_factual,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,W1-INDIC-02_San_Pedro-Guayaibi,done,P1,Checklist Onda 1 aprovado
W2-GSS-02_San_Pedro-Guayaibi,onda2,gss_calibrado,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,W1-QA-02_San_Pedro-Guayaibi,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-02_San_Pedro-Guayaibi,onda2,sensibilidade_gss,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,W2-GSS-02_San_Pedro-Guayaibi,done,P2,Análise de sensibilidade registrada
W2-QA-02_San_Pedro-Guayaibi,onda2,qa_quantitativo,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,W2-SENS-02_San_Pedro-Guayaibi,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-02_San_Pedro-Guayaibi,onda3,midia_especifica,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,W2-QA-02_San_Pedro-Guayaibi,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-02_San_Pedro-Guayaibi,onda3,redacao_final_local,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,W3-MIDIA-02_San_Pedro-Guayaibi,done,P2,Texto final local coerente e publicável
W3-QA-02_San_Pedro-Guayaibi,onda3,qa_publicacao_local,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,W3-REDACAO-02_San_Pedro-Guayaibi,done,P1,Checklist local de publicação aprovado
W1-FATOS-02_San_Pedro-Itacurubi,onda1,base_factual,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-02_San_Pedro-Itacurubi,onda1,indicadores_minimos,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,W1-FATOS-02_San_Pedro-Itacurubi,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-02_San_Pedro-Itacurubi,onda1,qa_factual,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,W1-INDIC-02_San_Pedro-Itacurubi,done,P1,Checklist Onda 1 aprovado
W2-GSS-02_San_Pedro-Itacurubi,onda2,gss_calibrado,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,W1-QA-02_San_Pedro-Itacurubi,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-02_San_Pedro-Itacurubi,onda2,sensibilidade_gss,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,W2-GSS-02_San_Pedro-Itacurubi,done,P2,Análise de sensibilidade registrada
W2-QA-02_San_Pedro-Itacurubi,onda2,qa_quantitativo,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,W2-SENS-02_San_Pedro-Itacurubi,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-02_San_Pedro-Itacurubi,onda3,midia_especifica,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,W2-QA-02_San_Pedro-Itacurubi,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-02_San_Pedro-Itacurubi,onda3,redacao_final_local,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,W3-MIDIA-02_San_Pedro-Itacurubi,done,P2,Texto final local coerente e publicável
W3-QA-02_San_Pedro-Itacurubi,onda3,qa_publicacao_local,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,W3-REDACAO-02_San_Pedro-Itacurubi,done,P1,Checklist local de publicação aprovado
W1-FATOS-02_San_Pedro-Itacurubi_del_Rosario,onda1,base_factual,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-02_San_Pedro-Itacurubi_del_Rosario,onda1,indicadores_minimos,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,W1-FATOS-02_San_Pedro-Itacurubi_del_Rosario,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-02_San_Pedro-Itacurubi_del_Rosario,onda1,qa_factual,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,W1-INDIC-02_San_Pedro-Itacurubi_del_Rosario,done,P1,Checklist Onda 1 aprovado
W2-GSS-02_San_Pedro-Itacurubi_del_Rosario,onda2,gss_calibrado,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,W1-QA-02_San_Pedro-Itacurubi_del_Rosario,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-02_San_Pedro-Itacurubi_del_Rosario,onda2,sensibilidade_gss,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,W2-GSS-02_San_Pedro-Itacurubi_del_Rosario,done,P2,Análise de sensibilidade registrada
W2-QA-02_San_Pedro-Itacurubi_del_Rosario,onda2,qa_quantitativo,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,W2-SENS-02_San_Pedro-Itacurubi_del_Rosario,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-02_San_Pedro-Itacurubi_del_Rosario,onda3,midia_especifica,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,W2-QA-02_San_Pedro-Itacurubi_del_Rosario,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-02_San_Pedro-Itacurubi_del_Rosario,onda3,redacao_final_local,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,W3-MIDIA-02_San_Pedro-Itacurubi_del_Rosario,done,P2,Texto final local coerente e publicável
W3-QA-02_San_Pedro-Itacurubi_del_Rosario,onda3,qa_publicacao_local,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,W3-REDACAO-02_San_Pedro-Itacurubi_del_Rosario,done,P1,Checklist local de publicação aprovado
W1-FATOS-02_San_Pedro-Liberacion,onda1,base_factual,02_San_Pedro,Liberacion,Departamentos/02_San_Pedro/Liberacion,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-02_San_Pedro-Liberacion,onda1,indicadores_minimos,02_San_Pedro,Liberacion,Departamentos/02_San_Pedro/Liberacion,W1-FATOS-02_San_Pedro-Liberacion,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-02_San_Pedro-Liberacion,onda1,qa_factual,02_San_Pedro,Liberacion,Departamentos/02_San_Pedro/Liberacion,W1-INDIC-02_San_Pedro-Liberacion,done,P1,Checklist Onda 1 aprovado
W2-GSS-02_San_Pedro-Liberacion,onda2,gss_calibrado,02_San_Pedro,Liberacion,Departamentos/02_San_Pedro/Liberacion,W1-QA-02_San_Pedro-Liberacion,done,P1,Notas A-E justificadas e GSS recalculado
