task_id,phase,department,district,path,depends_on,status,priority,definition_of_done
ENR-MIDIA-DOWN-02_San_Pedro-General_Resquin,baixar_midia,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,ENR-DADOS-02_San_Pedro-General_Resquin,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/General_Resquin/media/
ENR-MIDIA-MD-02_San_Pedro-General_Resquin,atualizar_media_md,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,ENR-MIDIA-DOWN-02_San_Pedro-General_Resquin,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-General_Resquin,validar_enriquecimento,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,ENR-MIDIA-MD-02_San_Pedro-General_Resquin,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-Guayaibi,enriquecer_dados,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-Guayaibi,recalcular_gss,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,ENR-DADOS-02_San_Pedro-Guayaibi,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-Guayaibi,baixar_midia,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,ENR-DADOS-02_San_Pedro-Guayaibi,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/Guayaibi/media/
ENR-MIDIA-MD-02_San_Pedro-Guayaibi,atualizar_media_md,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,ENR-MIDIA-DOWN-02_San_Pedro-Guayaibi,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-Guayaibi,validar_enriquecimento,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,ENR-MIDIA-MD-02_San_Pedro-Guayaibi,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-Itacurubi,enriquecer_dados,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-Itacurubi,recalcular_gss,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,ENR-DADOS-02_San_Pedro-Itacurubi,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-Itacurubi,baixar_midia,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,ENR-DADOS-02_San_Pedro-Itacurubi,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/Itacurubi/media/
ENR-MIDIA-MD-02_San_Pedro-Itacurubi,atualizar_media_md,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,ENR-MIDIA-DOWN-02_San_Pedro-Itacurubi,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-Itacurubi,validar_enriquecimento,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,ENR-MIDIA-MD-02_San_Pedro-Itacurubi,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-Itacurubi_del_Rosario,enriquecer_dados,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-Itacurubi_del_Rosario,recalcular_gss,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,ENR-DADOS-02_San_Pedro-Itacurubi_del_Rosario,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-Itacurubi_del_Rosario,baixar_midia,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,ENR-DADOS-02_San_Pedro-Itacurubi_del_Rosario,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/Itacurubi_del_Rosario/media/
ENR-MIDIA-MD-02_San_Pedro-Itacurubi_del_Rosario,atualizar_media_md,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,ENR-MIDIA-DOWN-02_San_Pedro-Itacurubi_del_Rosario,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-Itacurubi_del_Rosario,validar_enriquecimento,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,ENR-MIDIA-MD-02_San_Pedro-Itacurubi_del_Rosario,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-Liberacion,enriquecer_dados,02_San_Pedro,Liberacion,Departamentos/02_San_Pedro/Liberacion,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-Liberacion,recalcular_gss,02_San_Pedro,Liberacion,Departamentos/02_San_Pedro/Liberacion,ENR-DADOS-02_San_Pedro-Liberacion,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-Liberacion,baixar_midia,02_San_Pedro,Liberacion,Departamentos/02_San_Pedro/Liberacion,ENR-DADOS-02_San_Pedro-Liberacion,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/Liberacion/media/
ENR-MIDIA-MD-02_San_Pedro-Liberacion,atualizar_media_md,02_San_Pedro,Liberacion,Departamentos/02_San_Pedro/Liberacion,ENR-MIDIA-DOWN-02_San_Pedro-Liberacion,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-Liberacion,validar_enriquecimento,02_San_Pedro,Liberacion,Departamentos/02_San_Pedro/Liberacion,ENR-MIDIA-MD-02_San_Pedro-Liberacion,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-Lima,enriquecer_dados,02_San_Pedro,Lima,Departamentos/02_San_Pedro/Lima,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-Lima,recalcular_gss,02_San_Pedro,Lima,Departamentos/02_San_Pedro/Lima,ENR-DADOS-02_San_Pedro-Lima,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-Lima,baixar_midia,02_San_Pedro,Lima,Departamentos/02_San_Pedro/Lima,ENR-DADOS-02_San_Pedro-Lima,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/Lima/media/
ENR-MIDIA-MD-02_San_Pedro-Lima,atualizar_media_md,02_San_Pedro,Lima,Departamentos/02_San_Pedro/Lima,ENR-MIDIA-DOWN-02_San_Pedro-Lima,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-Lima,validar_enriquecimento,02_San_Pedro,Lima,Departamentos/02_San_Pedro/Lima,ENR-MIDIA-MD-02_San_Pedro-Lima,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-Nueva_Germania,enriquecer_dados,02_San_Pedro,Nueva_Germania,Departamentos/02_San_Pedro/Nueva_Germania,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-Nueva_Germania,recalcular_gss,02_San_Pedro,Nueva_Germania,Departamentos/02_San_Pedro/Nueva_Germania,ENR-DADOS-02_San_Pedro-Nueva_Germania,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-Nueva_Germania,baixar_midia,02_San_Pedro,Nueva_Germania,Departamentos/02_San_Pedro/Nueva_Germania,ENR-DADOS-02_San_Pedro-Nueva_Germania,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/Nueva_Germania/media/
ENR-MIDIA-MD-02_San_Pedro-Nueva_Germania,atualizar_media_md,02_San_Pedro,Nueva_Germania,Departamentos/02_San_Pedro/Nueva_Germania,ENR-MIDIA-DOWN-02_San_Pedro-Nueva_Germania,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-Nueva_Germania,validar_enriquecimento,02_San_Pedro,Nueva_Germania,Departamentos/02_San_Pedro/Nueva_Germania,ENR-MIDIA-MD-02_San_Pedro-Nueva_Germania,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-San_Estanislao,enriquecer_dados,02_San_Pedro,San_Estanislao,Departamentos/02_San_Pedro/San_Estanislao,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-San_Estanislao,recalcular_gss,02_San_Pedro,San_Estanislao,Departamentos/02_San_Pedro/San_Estanislao,ENR-DADOS-02_San_Pedro-San_Estanislao,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-San_Estanislao,baixar_midia,02_San_Pedro,San_Estanislao,Departamentos/02_San_Pedro/San_Estanislao,ENR-DADOS-02_San_Pedro-San_Estanislao,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/San_Estanislao/media/
ENR-MIDIA-MD-02_San_Pedro-San_Estanislao,atualizar_media_md,02_San_Pedro,San_Estanislao,Departamentos/02_San_Pedro/San_Estanislao,ENR-MIDIA-DOWN-02_San_Pedro-San_Estanislao,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-San_Estanislao,validar_enriquecimento,02_San_Pedro,San_Estanislao,Departamentos/02_San_Pedro/San_Estanislao,ENR-MIDIA-MD-02_San_Pedro-San_Estanislao,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-San_Pablo,enriquecer_dados,02_San_Pedro,San_Pablo,Departamentos/02_San_Pedro/San_Pablo,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-San_Pablo,recalcular_gss,02_San_Pedro,San_Pablo,Departamentos/02_San_Pedro/San_Pablo,ENR-DADOS-02_San_Pedro-San_Pablo,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-San_Pablo,baixar_midia,02_San_Pedro,San_Pablo,Departamentos/02_San_Pedro/San_Pablo,ENR-DADOS-02_San_Pedro-San_Pablo,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/San_Pablo/media/
ENR-MIDIA-MD-02_San_Pedro-San_Pablo,atualizar_media_md,02_San_Pedro,San_Pablo,Departamentos/02_San_Pedro/San_Pablo,ENR-MIDIA-DOWN-02_San_Pedro-San_Pablo,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-San_Pablo,validar_enriquecimento,02_San_Pedro,San_Pablo,Departamentos/02_San_Pedro/San_Pablo,ENR-MIDIA-MD-02_San_Pedro-San_Pablo,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-San_Pedro_de_Ycuamandiyu,enriquecer_dados,02_San_Pedro,San_Pedro_de_Ycuamandiyu,Departamentos/02_San_Pedro/San_Pedro_de_Ycuamandiyu,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-San_Pedro_de_Ycuamandiyu,recalcular_gss,02_San_Pedro,San_Pedro_de_Ycuamandiyu,Departamentos/02_San_Pedro/San_Pedro_de_Ycuamandiyu,ENR-DADOS-02_San_Pedro-San_Pedro_de_Ycuamandiyu,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-San_Pedro_de_Ycuamandiyu,baixar_midia,02_San_Pedro,San_Pedro_de_Ycuamandiyu,Departamentos/02_San_Pedro/San_Pedro_de_Ycuamandiyu,ENR-DADOS-02_San_Pedro-San_Pedro_de_Ycuamandiyu,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/San_Pedro_de_Ycuamandiyu/media/
ENR-MIDIA-MD-02_San_Pedro-San_Pedro_de_Ycuamandiyu,atualizar_media_md,02_San_Pedro,San_Pedro_de_Ycuamandiyu,Departamentos/02_San_Pedro/San_Pedro_de_Ycuamandiyu,ENR-MIDIA-DOWN-02_San_Pedro-San_Pedro_de_Ycuamandiyu,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-San_Pedro_de_Ycuamandiyu,validar_enriquecimento,02_San_Pedro,San_Pedro_de_Ycuamandiyu,Departamentos/02_San_Pedro/San_Pedro_de_Ycuamandiyu,ENR-MIDIA-MD-02_San_Pedro-San_Pedro_de_Ycuamandiyu,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-San_Vicente_Pancholo,enriquecer_dados,02_San_Pedro,San_Vicente_Pancholo,Departamentos/02_San_Pedro/San_Vicente_Pancholo,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-San_Vicente_Pancholo,recalcular_gss,02_San_Pedro,San_Vicente_Pancholo,Departamentos/02_San_Pedro/San_Vicente_Pancholo,ENR-DADOS-02_San_Pedro-San_Vicente_Pancholo,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-San_Vicente_Pancholo,baixar_midia,02_San_Pedro,San_Vicente_Pancholo,Departamentos/02_San_Pedro/San_Vicente_Pancholo,ENR-DADOS-02_San_Pedro-San_Vicente_Pancholo,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/San_Vicente_Pancholo/media/
ENR-MIDIA-MD-02_San_Pedro-San_Vicente_Pancholo,atualizar_media_md,02_San_Pedro,San_Vicente_Pancholo,Departamentos/02_San_Pedro/San_Vicente_Pancholo,ENR-MIDIA-DOWN-02_San_Pedro-San_Vicente_Pancholo,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-San_Vicente_Pancholo,validar_enriquecimento,02_San_Pedro,San_Vicente_Pancholo,Departamentos/02_San_Pedro/San_Vicente_Pancholo,ENR-MIDIA-MD-02_San_Pedro-San_Vicente_Pancholo,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-Santa_Rosa_del_Aguaray,enriquecer_dados,02_San_Pedro,Santa_Rosa_del_Aguaray,Departamentos/02_San_Pedro/Santa_Rosa_del_Aguaray,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-Santa_Rosa_del_Aguaray,recalcular_gss,02_San_Pedro,Santa_Rosa_del_Aguaray,Departamentos/02_San_Pedro/Santa_Rosa_del_Aguaray,ENR-DADOS-02_San_Pedro-Santa_Rosa_del_Aguaray,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-Santa_Rosa_del_Aguaray,baixar_midia,02_San_Pedro,Santa_Rosa_del_Aguaray,Departamentos/02_San_Pedro/Santa_Rosa_del_Aguaray,ENR-DADOS-02_San_Pedro-Santa_Rosa_del_Aguaray,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/Santa_Rosa_del_Aguaray/media/
ENR-MIDIA-MD-02_San_Pedro-Santa_Rosa_del_Aguaray,atualizar_media_md,02_San_Pedro,Santa_Rosa_del_Aguaray,Departamentos/02_San_Pedro/Santa_Rosa_del_Aguaray,ENR-MIDIA-DOWN-02_San_Pedro-Santa_Rosa_del_Aguaray,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-Santa_Rosa_del_Aguaray,validar_enriquecimento,02_San_Pedro,Santa_Rosa_del_Aguaray,Departamentos/02_San_Pedro/Santa_Rosa_del_Aguaray,ENR-MIDIA-MD-02_San_Pedro-Santa_Rosa_del_Aguaray,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-Tacuati,enriquecer_dados,02_San_Pedro,Tacuati,Departamentos/02_San_Pedro/Tacuati,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-Tacuati,recalcular_gss,02_San_Pedro,Tacuati,Departamentos/02_San_Pedro/Tacuati,ENR-DADOS-02_San_Pedro-Tacuati,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-Tacuati,baixar_midia,02_San_Pedro,Tacuati,Departamentos/02_San_Pedro/Tacuati,ENR-DADOS-02_San_Pedro-Tacuati,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/Tacuati/media/
ENR-MIDIA-MD-02_San_Pedro-Tacuati,atualizar_media_md,02_San_Pedro,Tacuati,Departamentos/02_San_Pedro/Tacuati,ENR-MIDIA-DOWN-02_San_Pedro-Tacuati,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-Tacuati,validar_enriquecimento,02_San_Pedro,Tacuati,Departamentos/02_San_Pedro/Tacuati,ENR-MIDIA-MD-02_San_Pedro-Tacuati,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-Union,enriquecer_dados,02_San_Pedro,Union,Departamentos/02_San_Pedro/Union,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-Union,recalcular_gss,02_San_Pedro,Union,Departamentos/02_San_Pedro/Union,ENR-DADOS-02_San_Pedro-Union,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-Union,baixar_midia,02_San_Pedro,Union,Departamentos/02_San_Pedro/Union,ENR-DADOS-02_San_Pedro-Union,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/Union/media/
ENR-MIDIA-MD-02_San_Pedro-Union,atualizar_media_md,02_San_Pedro,Union,Departamentos/02_San_Pedro/Union,ENR-MIDIA-DOWN-02_San_Pedro-Union,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-Union,validar_enriquecimento,02_San_Pedro,Union,Departamentos/02_San_Pedro/Union,ENR-MIDIA-MD-02_San_Pedro-Union,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-Villa_del_Rosario,enriquecer_dados,02_San_Pedro,Villa_del_Rosario,Departamentos/02_San_Pedro/Villa_del_Rosario,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-Villa_del_Rosario,recalcular_gss,02_San_Pedro,Villa_del_Rosario,Departamentos/02_San_Pedro/Villa_del_Rosario,ENR-DADOS-02_San_Pedro-Villa_del_Rosario,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-Villa_del_Rosario,baixar_midia,02_San_Pedro,Villa_del_Rosario,Departamentos/02_San_Pedro/Villa_del_Rosario,ENR-DADOS-02_San_Pedro-Villa_del_Rosario,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/Villa_del_Rosario/media/
ENR-MIDIA-MD-02_San_Pedro-Villa_del_Rosario,atualizar_media_md,02_San_Pedro,Villa_del_Rosario,Departamentos/02_San_Pedro/Villa_del_Rosario,ENR-MIDIA-DOWN-02_San_Pedro-Villa_del_Rosario,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-Villa_del_Rosario,validar_enriquecimento,02_San_Pedro,Villa_del_Rosario,Departamentos/02_San_Pedro/Villa_del_Rosario,ENR-MIDIA-MD-02_San_Pedro-Villa_del_Rosario,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-Yataity_del_Norte,enriquecer_dados,02_San_Pedro,Yataity_del_Norte,Departamentos/02_San_Pedro/Yataity_del_Norte,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-Yataity_del_Norte,recalcular_gss,02_San_Pedro,Yataity_del_Norte,Departamentos/02_San_Pedro/Yataity_del_Norte,ENR-DADOS-02_San_Pedro-Yataity_del_Norte,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-Yataity_del_Norte,baixar_midia,02_San_Pedro,Yataity_del_Norte,Departamentos/02_San_Pedro/Yataity_del_Norte,ENR-DADOS-02_San_Pedro-Yataity_del_Norte,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/Yataity_del_Norte/media/
ENR-MIDIA-MD-02_San_Pedro-Yataity_del_Norte,atualizar_media_md,02_San_Pedro,Yataity_del_Norte,Departamentos/02_San_Pedro/Yataity_del_Norte,ENR-MIDIA-DOWN-02_San_Pedro-Yataity_del_Norte,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-Yataity_del_Norte,validar_enriquecimento,02_San_Pedro,Yataity_del_Norte,Departamentos/02_San_Pedro/Yataity_del_Norte,ENR-MIDIA-MD-02_San_Pedro-Yataity_del_Norte,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-02_San_Pedro-Yrybucua,enriquecer_dados,02_San_Pedro,Yrybucua,Departamentos/02_San_Pedro/Yrybucua,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-02_San_Pedro-Yrybucua,recalcular_gss,02_San_Pedro,Yrybucua,Departamentos/02_San_Pedro/Yrybucua,ENR-DADOS-02_San_Pedro-Yrybucua,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-02_San_Pedro-Yrybucua,baixar_midia,02_San_Pedro,Yrybucua,Departamentos/02_San_Pedro/Yrybucua,ENR-DADOS-02_San_Pedro-Yrybucua,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/02_San_Pedro/Yrybucua/media/
ENR-MIDIA-MD-02_San_Pedro-Yrybucua,atualizar_media_md,02_San_Pedro,Yrybucua,Departamentos/02_San_Pedro/Yrybucua,ENR-MIDIA-DOWN-02_San_Pedro-Yrybucua,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-02_San_Pedro-Yrybucua,validar_enriquecimento,02_San_Pedro,Yrybucua,Departamentos/02_San_Pedro/Yrybucua,ENR-MIDIA-MD-02_San_Pedro-Yrybucua,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
ENR-DADOS-03_Cordillera-Altos,enriquecer_dados,03_Cordillera,Altos,Departamentos/03_Cordillera/Altos,,done,P1,Consultar links e consolidar dados textuais com fonte e data nos blocos 1..5 do DADOS.md
ENR-GSS-03_Cordillera-Altos,recalcular_gss,03_Cordillera,Altos,Departamentos/03_Cordillera/Altos,ENR-DADOS-03_Cordillera-Altos,done,P1,Revisar notas A-E e recalcular GSS coerente com dados consolidados
ENR-MIDIA-DOWN-03_Cordillera-Altos,baixar_midia,03_Cordillera,Altos,Departamentos/03_Cordillera/Altos,ENR-DADOS-03_Cordillera-Altos,done,P1,Baixar ao menos 3 imagens relevantes e salvar em Departamentos/03_Cordillera/Altos/media/
ENR-MIDIA-MD-03_Cordillera-Altos,atualizar_media_md,03_Cordillera,Altos,Departamentos/03_Cordillera/Altos,ENR-MIDIA-DOWN-03_Cordillera-Altos,done,P1,Atualizar MEDIA.md com caminhos locais e link de origem para visualizacao
ENR-VALIDA-03_Cordillera-Altos,validar_enriquecimento,03_Cordillera,Altos,Departamentos/03_Cordillera/Altos,ENR-MIDIA-MD-03_Cordillera-Altos,done,P2,Validar DADOS.md + MEDIA.md + arquivos locais de media
