task_id,wave,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
E2-GSS-01_Concepcion-Paso_Horqueta,E2,gss_reproduzivel,distrito,01_Concepcion,Paso_Horqueta,Departamentos/01_Concepcion/Paso_Horqueta,E2-MODEL-01_Concepcion-Paso_Horqueta,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-01_Concepcion-Paso_Horqueta,E2,sensibilidade_3_cenarios,distrito,01_Concepcion,Paso_Horqueta,Departamentos/01_Concepcion/Paso_Horqueta,E2-GSS-01_Concepcion-Paso_Horqueta,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-01_Concepcion-Paso_Horqueta,E2,qa_modelo,distrito,01_Concepcion,Paso_Horqueta,Departamentos/01_Concepcion/Paso_Horqueta,E2-SENS-01_Concepcion-Paso_Horqueta,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-01_Concepcion-Paso_Horqueta,E3,midia_tecnica_local,distrito,01_Concepcion,Paso_Horqueta,Departamentos/01_Concepcion/Paso_Horqueta,E2-QA-01_Concepcion-Paso_Horqueta,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-01_Concepcion-Paso_Horqueta,E3,qa_midia,distrito,01_Concepcion,Paso_Horqueta,Departamentos/01_Concepcion/Paso_Horqueta,E3-MIDIA-01_Concepcion-Paso_Horqueta,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-01_Concepcion-Paso_Horqueta,E4,redacao_profunda_distrital,distrito,01_Concepcion,Paso_Horqueta,Departamentos/01_Concepcion/Paso_Horqueta,E3-QA-01_Concepcion-Paso_Horqueta,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-01_Concepcion-Paso_Horqueta,E4,qa_editorial_distrital,distrito,01_Concepcion,Paso_Horqueta,Departamentos/01_Concepcion/Paso_Horqueta,E4-TEXTO-01_Concepcion-Paso_Horqueta,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-01_Concepcion-San_Alfredo,E1,citacao_linha_a_linha,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-01_Concepcion-San_Alfredo,E1,indicadores_oficiais_granulares,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,E1-CIT-01_Concepcion-San_Alfredo,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-01_Concepcion-San_Alfredo,E1,qa_evidencia,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,E1-INDIC-01_Concepcion-San_Alfredo,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-01_Concepcion-San_Alfredo,E2,calibracao_notas_AE,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,E1-QA-01_Concepcion-San_Alfredo,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-01_Concepcion-San_Alfredo,E2,gss_reproduzivel,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,E2-MODEL-01_Concepcion-San_Alfredo,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-01_Concepcion-San_Alfredo,E2,sensibilidade_3_cenarios,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,E2-GSS-01_Concepcion-San_Alfredo,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-01_Concepcion-San_Alfredo,E2,qa_modelo,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,E2-SENS-01_Concepcion-San_Alfredo,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-01_Concepcion-San_Alfredo,E3,midia_tecnica_local,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,E2-QA-01_Concepcion-San_Alfredo,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-01_Concepcion-San_Alfredo,E3,qa_midia,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,E3-MIDIA-01_Concepcion-San_Alfredo,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-01_Concepcion-San_Alfredo,E4,redacao_profunda_distrital,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,E3-QA-01_Concepcion-San_Alfredo,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-01_Concepcion-San_Alfredo,E4,qa_editorial_distrital,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,E4-TEXTO-01_Concepcion-San_Alfredo,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-01_Concepcion-San_Carlos_del_Apa,E1,citacao_linha_a_linha,distrito,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-01_Concepcion-San_Carlos_del_Apa,E1,indicadores_oficiais_granulares,distrito,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,E1-CIT-01_Concepcion-San_Carlos_del_Apa,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-01_Concepcion-San_Carlos_del_Apa,E1,qa_evidencia,distrito,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,E1-INDIC-01_Concepcion-San_Carlos_del_Apa,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-01_Concepcion-San_Carlos_del_Apa,E2,calibracao_notas_AE,distrito,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,E1-QA-01_Concepcion-San_Carlos_del_Apa,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-01_Concepcion-San_Carlos_del_Apa,E2,gss_reproduzivel,distrito,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,E2-MODEL-01_Concepcion-San_Carlos_del_Apa,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-01_Concepcion-San_Carlos_del_Apa,E2,sensibilidade_3_cenarios,distrito,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,E2-GSS-01_Concepcion-San_Carlos_del_Apa,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-01_Concepcion-San_Carlos_del_Apa,E2,qa_modelo,distrito,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,E2-SENS-01_Concepcion-San_Carlos_del_Apa,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-01_Concepcion-San_Carlos_del_Apa,E3,midia_tecnica_local,distrito,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,E2-QA-01_Concepcion-San_Carlos_del_Apa,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-01_Concepcion-San_Carlos_del_Apa,E3,qa_midia,distrito,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,E3-MIDIA-01_Concepcion-San_Carlos_del_Apa,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-01_Concepcion-San_Carlos_del_Apa,E4,redacao_profunda_distrital,distrito,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,E3-QA-01_Concepcion-San_Carlos_del_Apa,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-01_Concepcion-San_Carlos_del_Apa,E4,qa_editorial_distrital,distrito,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,E4-TEXTO-01_Concepcion-San_Carlos_del_Apa,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-01_Concepcion-San_Lazaro,E1,citacao_linha_a_linha,distrito,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-01_Concepcion-San_Lazaro,E1,indicadores_oficiais_granulares,distrito,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,E1-CIT-01_Concepcion-San_Lazaro,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-01_Concepcion-San_Lazaro,E1,qa_evidencia,distrito,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,E1-INDIC-01_Concepcion-San_Lazaro,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-01_Concepcion-San_Lazaro,E2,calibracao_notas_AE,distrito,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,E1-QA-01_Concepcion-San_Lazaro,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-01_Concepcion-San_Lazaro,E2,gss_reproduzivel,distrito,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,E2-MODEL-01_Concepcion-San_Lazaro,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-01_Concepcion-San_Lazaro,E2,sensibilidade_3_cenarios,distrito,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,E2-GSS-01_Concepcion-San_Lazaro,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-01_Concepcion-San_Lazaro,E2,qa_modelo,distrito,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,E2-SENS-01_Concepcion-San_Lazaro,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-01_Concepcion-San_Lazaro,E3,midia_tecnica_local,distrito,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,E2-QA-01_Concepcion-San_Lazaro,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-01_Concepcion-San_Lazaro,E3,qa_midia,distrito,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,E3-MIDIA-01_Concepcion-San_Lazaro,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-01_Concepcion-San_Lazaro,E4,redacao_profunda_distrital,distrito,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,E3-QA-01_Concepcion-San_Lazaro,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-01_Concepcion-San_Lazaro,E4,qa_editorial_distrital,distrito,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,E4-TEXTO-01_Concepcion-San_Lazaro,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-01_Concepcion-Sargento_Jose_Felix_Lopez,E1,citacao_linha_a_linha,distrito,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-01_Concepcion-Sargento_Jose_Felix_Lopez,E1,indicadores_oficiais_granulares,distrito,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,E1-CIT-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-01_Concepcion-Sargento_Jose_Felix_Lopez,E1,qa_evidencia,distrito,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,E1-INDIC-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-01_Concepcion-Sargento_Jose_Felix_Lopez,E2,calibracao_notas_AE,distrito,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,E1-QA-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-01_Concepcion-Sargento_Jose_Felix_Lopez,E2,gss_reproduzivel,distrito,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,E2-MODEL-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-01_Concepcion-Sargento_Jose_Felix_Lopez,E2,sensibilidade_3_cenarios,distrito,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,E2-GSS-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-01_Concepcion-Sargento_Jose_Felix_Lopez,E2,qa_modelo,distrito,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,E2-SENS-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-01_Concepcion-Sargento_Jose_Felix_Lopez,E3,midia_tecnica_local,distrito,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,E2-QA-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-01_Concepcion-Sargento_Jose_Felix_Lopez,E3,qa_midia,distrito,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,E3-MIDIA-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-01_Concepcion-Sargento_Jose_Felix_Lopez,E4,redacao_profunda_distrital,distrito,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,E3-QA-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-01_Concepcion-Sargento_Jose_Felix_Lopez,E4,qa_editorial_distrital,distrito,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,E4-TEXTO-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-01_Concepcion-Yby_Yau,E1,citacao_linha_a_linha,distrito,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-01_Concepcion-Yby_Yau,E1,indicadores_oficiais_granulares,distrito,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,E1-CIT-01_Concepcion-Yby_Yau,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-01_Concepcion-Yby_Yau,E1,qa_evidencia,distrito,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,E1-INDIC-01_Concepcion-Yby_Yau,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-01_Concepcion-Yby_Yau,E2,calibracao_notas_AE,distrito,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,E1-QA-01_Concepcion-Yby_Yau,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-01_Concepcion-Yby_Yau,E2,gss_reproduzivel,distrito,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,E2-MODEL-01_Concepcion-Yby_Yau,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-01_Concepcion-Yby_Yau,E2,sensibilidade_3_cenarios,distrito,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,E2-GSS-01_Concepcion-Yby_Yau,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-01_Concepcion-Yby_Yau,E2,qa_modelo,distrito,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,E2-SENS-01_Concepcion-Yby_Yau,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-01_Concepcion-Yby_Yau,E3,midia_tecnica_local,distrito,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,E2-QA-01_Concepcion-Yby_Yau,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-01_Concepcion-Yby_Yau,E3,qa_midia,distrito,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,E3-MIDIA-01_Concepcion-Yby_Yau,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-01_Concepcion-Yby_Yau,E4,redacao_profunda_distrital,distrito,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,E3-QA-01_Concepcion-Yby_Yau,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-01_Concepcion-Yby_Yau,E4,qa_editorial_distrital,distrito,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,E4-TEXTO-01_Concepcion-Yby_Yau,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-02_San_Pedro-25_de_Diciembre,E1,citacao_linha_a_linha,distrito,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-02_San_Pedro-25_de_Diciembre,E1,indicadores_oficiais_granulares,distrito,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,E1-CIT-02_San_Pedro-25_de_Diciembre,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-02_San_Pedro-25_de_Diciembre,E1,qa_evidencia,distrito,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,E1-INDIC-02_San_Pedro-25_de_Diciembre,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-02_San_Pedro-25_de_Diciembre,E2,calibracao_notas_AE,distrito,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,E1-QA-02_San_Pedro-25_de_Diciembre,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-02_San_Pedro-25_de_Diciembre,E2,gss_reproduzivel,distrito,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,E2-MODEL-02_San_Pedro-25_de_Diciembre,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-02_San_Pedro-25_de_Diciembre,E2,sensibilidade_3_cenarios,distrito,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,E2-GSS-02_San_Pedro-25_de_Diciembre,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-02_San_Pedro-25_de_Diciembre,E2,qa_modelo,distrito,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,E2-SENS-02_San_Pedro-25_de_Diciembre,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-02_San_Pedro-25_de_Diciembre,E3,midia_tecnica_local,distrito,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,E2-QA-02_San_Pedro-25_de_Diciembre,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-02_San_Pedro-25_de_Diciembre,E3,qa_midia,distrito,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,E3-MIDIA-02_San_Pedro-25_de_Diciembre,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-02_San_Pedro-25_de_Diciembre,E4,redacao_profunda_distrital,distrito,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,E3-QA-02_San_Pedro-25_de_Diciembre,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-02_San_Pedro-25_de_Diciembre,E4,qa_editorial_distrital,distrito,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,E4-TEXTO-02_San_Pedro-25_de_Diciembre,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-02_San_Pedro-Antequera,E1,citacao_linha_a_linha,distrito,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-02_San_Pedro-Antequera,E1,indicadores_oficiais_granulares,distrito,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,E1-CIT-02_San_Pedro-Antequera,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
